,delay,station_0,station_1,delay_0,delay_1,sum,synergy,station_0_lat,station_0_lon,station_1_lat,station_1_lon,percent(%),similarity,distance,degree_0,degree_1
1217,182224840.817,Rector St_0,E 180 St_0,25470415.5685,157332129.063,182802544.632,-577703.8145,40.7073372,-74.0135184,40.841894,-73.873488,-0.316026133917,0.166666666667,11.839130293570163,3,4
1218,177084527.381,Prospect Av_1,E 180 St_0,20019529.5006,157332129.063,177351658.564,-267131.1826,40.665414,-73.992872,40.841894,-73.873488,-0.150622319951,0.0,13.694437214283118,2,4
1219,176776718.097,Van Siclen Av_0,E 180 St_0,19469584.4818,157332129.063,176801713.545,-24995.4478,40.665449,-73.889395,40.841894,-73.873488,-0.0141375596983,0.5,12.203767284569073,2,4
1220,358393358.512,Atlantic Av - Barclays Ctr_0,E 180 St_0,202337824.543,157332129.063,359669953.606,-1276595.094,40.6841504444,-73.9778748889,40.841894,-73.873488,-0.354935151297,0.222222222222,12.184939123981085,9,4
1221,407585866.437,Queensboro Plaza_0,E 180 St_0,251635172.674,157332129.063,408967301.737,-1381435.3,40.750582,-73.940202,40.841894,-73.873488,-0.337786247001,0.0,7.206919864372555,5,4
1222,389306047.007,36 St_0,E 180 St_0,233420219.224,157332129.063,390752348.287,-1446301.28,40.655144,-74.003549,40.841894,-73.873488,-0.370132460199,0.0,14.582163541619668,5,4
1223,395058717.516,Forest Hills - 71 Av_0,E 180 St_0,239005252.28,157332129.063,396337381.343,-1278663.827,40.721691,-73.844521,40.841894,-73.873488,-0.322620042214,0.0,8.432385661172084,4,4
1224,342839185.349,161 St - Yankee Stadium_0,E 180 St_0,197887515.002,157332129.063,355219644.065,-12380458.716,40.8279346667,-73.925711,40.841894,-73.873488,-3.4852967517,0.0,2.901530846272107,4,4
1225,348226676.037,36 Av_0,E 180 St_0,191517800.086,157332129.063,348849929.149,-623253.112,40.756804,-73.929575,40.841894,-73.873488,-0.17865937755,0.0,6.566902034695725,2,4
1226,349676915.898,Grant Av_0,E 180 St_0,192666263.702,157332129.063,349998392.765,-321476.867,40.677044,-73.86505,40.841894,-73.873488,-0.0918509552173,0.0,11.383726079206632,2,4
1227,337179378.259,80 St_0,E 180 St_0,180168726.064,157332129.063,337500855.127,-321476.868,40.679371,-73.858992,40.841894,-73.873488,-0.095252163992,0.0,11.240307832685957,2,4
1228,309700327.924,Hunts Point Av_0,E 180 St_0,158457927.13,157332129.063,315790056.193,-6089728.269,40.820948,-73.890549,40.841894,-73.873488,-1.92841039468,0.0,1.6995998892441821,3,4
1229,324402266.603,Broadway_1,E 180 St_0,167599119.07,157332129.063,324931248.133,-528981.53,40.76182,-73.925508,40.841894,-73.873488,-0.162797986663,0.0,6.161982469981205,2,4
1230,265313623.327,72 St_2,E 180 St_0,108403102.07,157332129.063,265735231.133,-421607.806,40.768799,-73.958424,40.841894,-73.873488,-0.15865709797,0.0,6.728512839581054,2,4
1231,233664886.876,47-50 Sts - Rockefeller Ctr_0,E 180 St_0,76858204.4696,157332129.063,234190333.533,-525446.6566,40.758663,-73.981329,40.841894,-73.873488,-0.224367354824,0.0,8.059869962615313,4,4
1232,225455933.989,57 St - 7 Av_0,E 180 St_0,68725914.6397,157332129.063,226058043.703,-602109.7137,40.764664,-73.980658,40.841894,-73.873488,-0.266351820018,0.0,7.744486332497005,4,4
1233,300237295.884,President St_0,E 180 St_0,143484676.568,157332129.063,300816805.631,-579509.747,40.667883,-73.950683,40.841894,-73.873488,-0.192645402834,1.0,12.672061383366513,2,4
1234,289813188.645,Sterling St_0,E 180 St_0,133027782.432,157332129.063,290359911.495,-546722.85,40.662742,-73.95085,40.841894,-73.873488,-0.18829143706,1.0,13.01146230503518,2,4
1235,200325573.553,Sutter Av - Rutland Rd_0,E 180 St_0,43160896.1745,157332129.063,200493025.238,-167451.6845,40.664717,-73.92261,40.841894,-73.873488,-0.0835199550217,0.5,12.494468602208231,2,4
1236,176433133.494,Union St_0,E 180 St_0,19150110.6774,157332129.063,176482239.74,-49106.2464,40.677316,-73.98311,40.841894,-73.873488,-0.0278250358066,0.0,12.729838045730444,2,4
1237,234990373.788,42 St - Port Authority Bus Terminal_0,E 180 St_0,78941772.0126,157332129.063,236273901.076,-1283527.2876,40.757308,-73.989735,40.841894,-73.873488,-0.543237015073,0.0,8.439451891428583,4,4
1238,216612058.945,7 Av_0,E 180 St_0,59863895.0316,157332129.063,217196024.095,-583965.1496,40.762862,-73.981637,40.841894,-73.873488,-0.26886548777,0.0,7.867543229081901,4,4
1239,205099903.973,Woodside - 61 St_0,E 180 St_0,47859069.7782,157332129.063,205191198.841,-91294.8682,40.74563,-73.902984,40.841894,-73.873488,-0.044492584826,0.0,6.820250427429482,4,4
1240,181315603.719,Queens Plaza_0,E 180 St_0,24029829.4849,157332129.063,181361958.548,-46354.8289,40.748973,-73.937243,40.841894,-73.873488,-0.0255592899807,0.0,7.231165785510475,4,4
1241,288021946.885,59 St_1,E 180 St_0,131305967.907,157332129.063,288638096.97,-616150.085,40.641362,-74.017881,40.841894,-73.873488,-0.213468038858,0.0,15.77647099248609,4,4
1242,201267137.125,Woodhaven Blvd_1,E 180 St_0,44045622.782,157332129.063,201377751.845,-110614.72,40.693879,-73.851576,40.841894,-73.873488,-0.0549289675679,0.0,10.277954833445317,4,4
1243,190928698.499,Chambers St_1,E 180 St_0,33883655.5128,157332129.063,191215784.576,-287086.0768,40.714111,-74.008585,40.841894,-73.873488,-0.150137227132,0.0,11.312110886056772,4,4
1244,190982843.534,Chambers St_0,E 180 St_0,34983062.7543,157332129.063,192315191.817,-1332348.2833,40.715478,-74.009266,40.841894,-73.873488,-0.692794090113,0.5,11.261253626537753,4,4
1245,190570700.13,9 St_0,E 180 St_0,33416083.5288,157332129.063,190748212.592,-177512.4618,40.670847,-73.988302,40.841894,-73.873488,-0.0930611403316,0.0,13.251331922318903,3,4
1246,361650459.009,Franklin Av_1,E 180 St_0,205134091.42,157332129.063,362466220.483,-815761.474,40.670682,-73.958131,40.841894,-73.873488,-0.225058620059,0.5,12.621345183968593,6,4
1247,342713986.713,3 Av - 138 St_0,E 180 St_0,194087921.022,157332129.063,351420050.085,-8706063.372,40.810476,-73.926138,40.841894,-73.873488,-2.47739517705,0.0,3.5094255762412137,2,4
1248,223171537.328,42 St - Bryant Pk_0,E 180 St_0,66352069.174,157332129.063,223684198.237,-512660.909,40.754222,-73.984569,40.841894,-73.873488,-0.229189595439,0.0,8.398088948582403,3,4
1249,183243897.884,Nevins St_0,E 180 St_0,26095917.185,157332129.063,183428046.248,-184148.364,40.688246,-73.980492,40.841894,-73.873488,-0.100392697718,0.5,11.996726753372277,3,4
1250,376275322.065,Euclid Av_0,E 180 St_0,219364349.561,157332129.063,376696478.624,-421156.559,40.675377,-73.872106,40.841894,-73.873488,-0.111802627022,0.0,11.490368398949455,3,4
1251,361394797.185,39 Av_0,E 180 St_0,204933506.546,157332129.063,362265635.609,-870838.424,40.752882,-73.932755,40.841894,-73.873488,-0.240386704783,0.0,6.883651061691287,2,4
1252,337879323.959,Parsons Blvd_0,E 180 St_0,181375845.641,157332129.063,338707974.704,-828650.745,40.707564,-73.803326,40.841894,-73.873488,-0.244650497445,0.0,9.973134314687144,4,4
1253,355632470.6,59 St_0,E 180 St_0,207149456.813,157332129.063,364481585.876,-8849115.276,40.762526,-73.967967,40.841894,-73.873488,-2.42786346935,0.5,7.384853637427259,6,4
1254,295824611.32,14 St - Union Sq_0,E 180 St_0,143561929.3,157332129.063,300894058.363,-5069447.043,40.7352045,-73.9902595,40.841894,-73.873488,-1.68479466513,0.25,9.576187929074688,9,4
1255,465588312.506,Jackson Hts - Roosevelt Av_0,167 St_0,315917299.582,153775176.158,469692475.74,-4104163.234,40.746644,-73.891338,40.835537,-73.9214,-0.873797952061,0.0,6.33326962912085,6,3
1256,380288255.901,149 St - Grand Concourse_0,167 St_0,264481925.8,153775176.158,418257101.958,-37968846.057,40.8183983333,-73.926929,40.835537,-73.9214,-9.07787240892,0.333333333333,1.2176212540297189,4,3
1257,384037015.246,125 St_2,167 St_0,256294926.729,153775176.158,410070102.887,-26033087.641,40.804138,-73.937594,40.835537,-73.9214,-6.34844809649,0.25,2.3270122522843284,4,3
1258,277032196.778,Newkirk Plaza_0,167 St_0,123750250.403,153775176.158,277525426.561,-493229.783,40.635082,-73.962793,40.835537,-73.9214,-0.177724177965,0.0,14.001491431500988,4,3
1259,192259075.391,Essex St_0,167 St_0,38814251.2265,153775176.158,192589427.384,-330351.9935,40.718315,-73.987437,40.835537,-73.9214,-0.17153173878,0.0,8.799188396989528,4,3
1260,224596329.159,Nostrand Av_1,167 St_0,71000339.244,153775176.158,224775515.402,-179186.243,40.680438,-73.950426,40.835537,-73.9214,-0.0797178654799,0.0,10.810086223082306,4,3
1261,165418861.441,25 St_0,167 St_0,11718325.4091,153775176.158,165493501.567,-74640.1261,40.660397,-73.998091,40.835537,-73.9214,-0.0451015450112,0.0,12.737640947256775,2,3
1262,478275789.855,Broadway Jct_0,167 St_0,326405791.399,153775176.158,480180967.557,-1905177.702,40.678904,-73.9045792,40.835537,-73.9214,-0.396762435565,0.0,10.844089939904968,9,3
1263,231666844.004,145 St_0,167 St_0,83423715.5713,153775176.158,237198891.729,-5532047.7253,40.824783,-73.944216,40.835537,-73.9214,-2.33224012345,0.0,1.4073870047825077,5,3
1264,420906094.551,Junction Blvd_0,167 St_0,269649748.36,153775176.158,423424924.518,-2518829.967,40.749145,-73.869527,40.835537,-73.9214,-0.594870500329,0.0,6.552694950895796,3,3
1265,429358908.662,Kew Gardens - Union Tpke_0,167 St_0,278833714.346,153775176.158,432608890.504,-3249981.842,40.714441,-73.831008,40.835537,-73.9214,-0.751251745708,0.0,9.607589302111071,5,3
1266,370506145.214,Grand Central - 42 St_0,167 St_0,223630136.984,153775176.158,377405313.142,-6899167.928,40.751707,-73.9766866,40.835537,-73.9214,-1.82805267646,0.2,6.470474526277516,7,3
1267,360764344.491,3 Av - 149 St_0,167 St_0,221492451.073,153775176.158,375267627.231,-14503282.74,40.816109,-73.917757,40.835537,-73.9214,-3.86478387358,0.0,1.3541333890208582,3,3
1268,298173682.904,Times Sq - 42 St_0,167 St_0,145182887.829,153775176.158,298958063.987,-784381.083,40.7551308,-73.9870916,40.835537,-73.9214,-0.262371609094,0.0,6.53076288411959,10,3
1269,170268126.327,Coney Island - Stillwell Av_0,167 St_0,16577467.2838,153775176.158,170352643.442,-84517.1148,40.577422,-73.981233,40.835537,-73.9214,-0.049613033935,0.0,18.085491394727285,3,3
1270,292693092.694,34 St - Herald Sq_0,167 St_0,140234090.533,153775176.158,294009266.691,-1316173.997,40.749643,-73.9878865,40.835537,-73.9214,-0.447664120187,0.0,6.876494191092148,6,3
1271,226396084.716,125 St_3,167 St_0,76107032.3074,153775176.158,229882208.465,-3486123.7494,40.811109,-73.952343,40.835537,-73.9214,-1.51648262502,0.0,2.339263357598493,4,3
1272,226881383.846,96 St_0,167 St_0,74171566.4436,153775176.158,227946742.602,-1065358.7556,40.793919,-73.972323,40.835537,-73.9214,-0.467371783181,0.0,3.920995567161396,4,3
1273,241511219.86,Fulton St_1,167 St_0,89515357.0672,153775176.158,243290533.225,-1779313.3652,40.7102996,-74.0087818,40.835537,-73.9214,-0.731353308989,0.2,9.78222501684972,5,3
1274,237838416.439,Kings Hwy_0,167 St_0,84282687.3848,153775176.158,238057863.543,-219447.1038,40.60867,-73.957734,40.835537,-73.9214,-0.092182253732,0.0,15.770142095905882,4,3
1275,234980911.28,Hoyt - Schermerhorn Sts_0,167 St_0,81539629.5011,153775176.158,235314805.659,-333894.3791,40.688484,-73.985001,40.835537,-73.9214,-0.141892635342,0.0,10.681679351501977,5,3
1276,233792299.002,34 St - Penn Station_0,167 St_0,81124382.4464,153775176.158,234899558.604,-1107259.6024,40.750373,-73.991057,40.835537,-73.9214,-0.471375769703,0.0,6.919434845575107,3,3
1277,231371410.312,Fulton St_0,167 St_0,78639689.6565,153775176.158,232414865.814,-1043455.5025,40.7097353333,-74.006908,40.835537,-73.9214,-0.44896246152,0.0,9.77113414132842,5,3
1278,228899234.4,W 4 St_0,167 St_0,76243580.2394,153775176.158,230018756.397,-1119521.9974,40.732338,-74.000495,40.835537,-73.9214,-0.48670900362,0.0,8.241320953443585,6,3
1279,223076809.091,Broadway-Lafayette St_0,167 St_0,69833172.7074,153775176.158,223608348.865,-531539.7744,40.725297,-73.996204,40.835537,-73.9214,-0.237710164713,0.0,8.559196167264274,5,3
1280,218771013.58,Canal St_2,167 St_0,66156570.768,153775176.158,219931746.926,-1160733.346,40.720824,-74.005229,40.835537,-73.9214,-0.527769802324,0.0,9.0548853163693,4,3
1281,216012214.371,Utica Av_0,167 St_0,62383820.4525,153775176.158,216158996.61,-146782.2395,40.679364,-73.930729,40.835537,-73.9214,-0.0679047561293,0.0,10.7874838416072,4,3
1282,213078018.312,Canal St_0,167 St_0,59872507.0878,153775176.158,213647683.246,-569664.9338,40.718793,-74.0007127778,40.835537,-73.9214,-0.266637543242,0.125,9.066561416410222,9,3
1283,209744673.634,DeKalb Av_0,167 St_0,56599245.5353,153775176.158,210374421.693,-629748.0593,40.690635,-73.981824,40.835537,-73.9214,-0.299346305616,0.0,10.48919417215001,4,3
1284,213653291.093,Court Sq_0,167 St_0,60166735.7594,153775176.158,213941911.917,-288620.8244,40.74731725,-73.945274,40.835537,-73.9214,-0.134906162992,0.0,6.214867959532353,5,3
1285,206798179.459,Crown Hts - Utica Av_0,167 St_0,53269044.1815,153775176.158,207044220.34,-246040.8805,40.668897,-73.932942,40.835537,-73.9214,-0.11883494265,0.25,11.51455383524511,3,3
1286,205768454.785,Borough Hall_0,167 St_0,52166897.9996,153775176.158,205942074.158,-173619.3726,40.69273,-73.9900898,40.835537,-73.9214,-0.0843049548327,0.25,10.49240762354124,5,3
1287,182185456.344,Pennsylvania Av_0,167 St_0,28590212.6585,153775176.158,182365388.817,-179932.4725,40.664635,-73.894895,40.835537,-73.9214,-0.0986659111511,0.25,11.874438991507818,2,3
1288,178967438.521,Rector St_0,167 St_0,25470415.5685,153775176.158,179245591.727,-278153.2055,40.7073372,-74.0135184,40.835537,-73.9214,-0.155179942123,0.0,10.080049165406159,3,3
1289,173733784.261,Prospect Av_1,167 St_0,20019529.5006,153775176.158,173794705.659,-60921.3976,40.665414,-73.992872,40.835537,-73.9214,-0.0350536556158,0.0,12.323534138454985,2,3
1290,173151049.676,Van Siclen Av_0,167 St_0,19469584.4818,153775176.158,173244760.64,-93710.9638,40.665449,-73.889395,40.835537,-73.9214,-0.0540916582146,0.25,11.856089538782209,2,3
1291,354899187.03,Atlantic Av - Barclays Ctr_0,167 St_0,202337824.543,153775176.158,356113000.701,-1213813.671,40.6841504444,-73.9778748889,40.835537,-73.9214,-0.340850704302,0.111111111111,10.858233167181076,9,3
1292,402699643.791,Queensboro Plaza_0,167 St_0,251635172.674,153775176.158,405410348.832,-2710705.041,40.750582,-73.940202,40.835537,-73.9214,-0.66863242362,0.0,5.94451445466272,5,3
1293,385564735.441,36 St_0,167 St_0,233420219.224,153775176.158,387195395.382,-1630659.941,40.655144,-74.003549,40.835537,-73.9214,-0.421146522001,0.0,13.173030045913483,5,3
1294,389865307.627,Forest Hills - 71 Av_0,167 St_0,239005252.28,153775176.158,392780428.438,-2915120.811,40.721691,-73.844521,40.835537,-73.9214,-0.742175678812,0.0,8.83029429561928,4,3
1295,199317799.495,161 St - Yankee Stadium_0,167 St_0,197887515.002,153775176.158,351662691.16,-152344891.665,40.8279346667,-73.925711,40.835537,-73.9214,-43.3213120114,0.333333333333,0.5711794453251839,4,3
1296,343545683.325,36 Av_0,167 St_0,191517800.086,153775176.158,345292976.244,-1747292.919,40.756804,-73.929575,40.835537,-73.9214,-0.506031989995,0.0,5.44972067429786,2,3
1297,345431171.362,Grant Av_0,167 St_0,192666263.702,153775176.158,346441439.86,-1010268.498,40.677044,-73.86505,40.835537,-73.9214,-0.291613064075,0.0,11.32909845941784,2,3
1298,332961950.842,80 St_0,167 St_0,180168726.064,153775176.158,333943902.222,-981951.38,40.679371,-73.858992,40.835537,-73.9214,-0.294046806504,0.0,11.262441022768982,2,3
1299,303623271.89,Hunts Point Av_0,167 St_0,158457927.13,153775176.158,312233103.288,-8609831.398,40.820948,-73.890549,40.835537,-73.9214,-2.75750114492,0.0,1.904800775846264,3,3
1300,319813345.109,Broadway_1,167 St_0,167599119.07,153775176.158,321374295.228,-1560950.119,40.76182,-73.925508,40.835537,-73.9214,-0.485710942716,0.0,5.091274179350268,2,3
1301,341829095.346,Prospect Park_0,167 St_0,188870530.963,153775176.158,342645707.121,-816611.775,40.661614,-73.962246,40.835537,-73.9214,-0.238325406689,0.0,12.191071177195404,4,3
1302,313415264.654,88 St_0,167 St_0,160529869.789,153775176.158,314305045.947,-889781.293,40.679843,-73.85147,40.835537,-73.9214,-0.283094816476,0.0,11.352630621633946,2,3
1303,261621702.051,72 St_2,167 St_0,108403102.07,153775176.158,262178278.228,-556576.177,40.768799,-73.958424,40.835537,-73.9214,-0.21228920289,0.0,4.997622214763984,2,3
1304,229203786.332,47-50 Sts - Rockefeller Ctr_0,167 St_0,76858204.4696,153775176.158,230633380.628,-1429594.2956,40.758663,-73.981329,40.835537,-73.9214,-0.619855760562,0.0,6.165583755187816,4,3
1305,222156807.193,57 St - 7 Av_0,167 St_0,68725914.6397,153775176.158,222501090.798,-344283.6047,40.764664,-73.980658,40.835537,-73.9214,-0.154733445785,0.0,5.794136398653715,4,3
1306,296391623.316,President St_0,167 St_0,143484676.568,153775176.158,297259852.726,-868229.41,40.667883,-73.950683,40.835537,-73.9214,-0.292077588695,0.0,11.670187942991413,2,3
1307,286110503.516,Sterling St_0,167 St_0,133027782.432,153775176.158,286802958.59,-692455.074,40.662742,-73.95085,40.835537,-73.9214,-0.241439306416,0.0,12.023058705481263,2,3
1308,300025722.974,Rockaway Blvd_0,167 St_0,146905299.215,153775176.158,300680475.373,-654752.399,40.680429,-73.843853,40.835537,-73.9214,-0.21775687237,0.0,11.450220880464826,3,3
1309,196746856.073,Sutter Av - Rutland Rd_0,167 St_0,43160896.1745,153775176.158,196936072.332,-189216.2595,40.664717,-73.92261,40.835537,-73.9214,-0.0960800412331,0.25,11.787212240080235,2,3
1310,255226602.995,Flushing - Main St_0,167 St_0,102467186.766,153775176.158,256242362.924,-1015759.929,40.7596,-73.83003,40.835537,-73.9214,-0.396405932809,0.0,7.1002413349639895,1,3
1311,172843244.09,Union St_0,167 St_0,19150110.6774,153775176.158,172925286.835,-82042.7454,40.677316,-73.98311,40.835537,-73.9214,-0.0474440418179,0.0,11.387734938333887,2,3
1312,251646663.554,181 St_0,167 St_0,99186743.1656,153775176.158,252961919.324,-1315255.7696,40.849505,-73.933596,40.835537,-73.9214,-0.519942200437,0.0,1.1564868016013798,2,3
1313,229924873.835,42 St - Port Authority Bus Terminal_0,167 St_0,78941772.0126,153775176.158,232716948.171,-2792074.3356,40.757308,-73.989735,40.835537,-73.9214,-1.19977266699,0.0,6.479215566939482,4,3
1314,228618122.272,34 St - Penn Station_1,167 St_0,76982130.6167,153775176.158,230757306.775,-2139184.5027,40.752287,-73.993391,40.835537,-73.9214,-0.927027851295,0.0,6.874052081079045,3,3
1315,192395503.862,Whitehall St_0,167 St_0,38805648.0008,153775176.158,192580824.159,-185320.2968,40.703087,-74.012994,40.835537,-73.9214,-0.0962298804201,0.0,10.325620046466193,2,3
1316,211854214.408,7 Av_0,167 St_0,59863895.0316,153775176.158,213639071.19,-1784856.7816,40.762862,-73.981637,40.835537,-73.9214,-0.835454288235,0.0,5.926685945626444,4,3
1317,201290400.695,Woodside - 61 St_0,167 St_0,47859069.7782,153775176.158,201634245.936,-343845.2412,40.74563,-73.902984,40.835537,-73.9214,-0.170529187442,0.0,6.278597906966539,4,3
1318,177685421.43,Queens Plaza_0,167 St_0,24029829.4849,153775176.158,177805005.643,-119584.2129,40.748973,-73.937243,40.835537,-73.9214,-0.0672558190742,0.0,6.030701319502974,4,3
1319,217064400.398,Grand Central - 42 St_1,167 St_0,64389332.9971,153775176.158,218164509.155,-1100108.7571,40.752769,-73.979189,40.835537,-73.9214,-0.504256517873,0.0,6.4654973464761065,2,3
1320,284371698.226,59 St_1,167 St_0,131305967.907,153775176.158,285081144.065,-709445.839,40.641362,-74.017881,40.835537,-73.9214,-0.248857510842,0.0,14.323549265703456,4,3
1321,197815089.039,Woodhaven Blvd_1,167 St_0,44045622.782,153775176.158,197820798.94,-5709.90099999,40.693879,-73.851576,40.835537,-73.9214,-0.00288640073773,0.0,10.438705839990165,4,3
1322,187056387.905,Chambers St_1,167 St_0,33883655.5128,153775176.158,187658831.671,-602443.7658,40.714111,-74.008585,40.835537,-73.9214,-0.321031395345,0.0,9.54567343238345,4,3
1323,188530456.844,Chambers St_0,167 St_0,34983062.7543,153775176.158,188758238.912,-227782.0683,40.715478,-74.009266,40.835537,-73.9214,-0.120673974081,0.0,9.480279641686147,4,3
1324,187102954.373,9 St_0,167 St_0,33416083.5288,153775176.158,187191259.687,-88305.3138,40.670847,-73.988302,40.835537,-73.9214,-0.0471738445202,0.0,11.893953553219388,3,3
1325,357709191.446,Franklin Av_1,167 St_0,205134091.42,153775176.158,358909267.578,-1200076.132,40.670682,-73.958131,40.835537,-73.9214,-0.334367552027,0.25,11.537577235874096,6,3
1326,336048369.683,3 Av - 138 St_0,167 St_0,194087921.022,153775176.158,347863097.18,-11814727.497,40.810476,-73.926138,40.835537,-73.9214,-3.39637276641,0.0,1.7470421674963246,2,3
1327,257512547.748,72 St_0,167 St_0,104276034.549,153775176.158,258051210.707,-538662.959,40.778453,-73.98197,40.835537,-73.9214,-0.208742659073,0.0,5.059756877411903,4,3
1328,250280514.725,Jay St - MetroTech_0,167 St_0,97062626.0919,153775176.158,250837802.25,-557287.5249,40.6922748,-73.986782,40.835537,-73.9214,-0.222170470281,0.0,10.463746479887797,6,3
1329,219439957.999,42 St - Bryant Pk_0,167 St_0,66352069.174,153775176.158,220127245.332,-687287.333,40.754222,-73.984569,40.835537,-73.9214,-0.312222747331,0.0,6.515894424902753,3,3
1330,203111243.17,14 St_0,167 St_0,49650207.5421,153775176.158,203425383.7,-314140.5301,40.737826,-74.000201,40.835537,-73.9214,-0.15442543324,0.0,7.90824783926498,6,3
1331,199265958.026,14 St_1,167 St_0,46860151.5323,153775176.158,200635327.69,-1369369.6643,40.740893,-74.00169,40.835537,-73.9214,-0.682516723283,0.0,7.770597180635506,4,3
1332,193924066.255,6 Av_0,167 St_0,40566034.59,153775176.158,194341210.748,-417144.493,40.737335,-73.996786,40.835537,-73.9214,-0.214645412259,0.0,7.845388649812957,4,3
1333,181976455.896,135 St_1,167 St_0,28850459.5604,153775176.158,182625635.718,-649179.8224,40.817894,-73.947649,40.835537,-73.9214,-0.355470260156,0.0,1.837155196168051,2,3
1334,181108718.838,14 St_2,167 St_0,27588262.6637,153775176.158,181363438.822,-254719.9837,40.738228,-73.996209,40.835537,-73.9214,-0.140447261783,0.0,7.776903808193133,4,3
1335,179734189.381,Nevins St_0,167 St_0,26095917.185,153775176.158,179871093.343,-136903.962,40.688246,-73.980492,40.835537,-73.9214,-0.0761122643197,0.25,10.625863255069977,3,3
1336,177964522.23,75 St_0,167 St_0,24189719.3263,153775176.158,177964895.484,-373.254299998,40.691324,-73.867139,40.835537,-73.9214,-0.000209734790101,0.0,10.350316697625036,4,3
1337,174372489.102,Rockaway Av_0,167 St_0,20620287.72,153775176.158,174395463.878,-22974.776,40.662549,-73.908946,40.835537,-73.9214,-0.0131739527446,0.25,11.954514743135137,2,3
1338,172573549.111,Park Pl_0,167 St_0,18967344.5835,153775176.158,172742520.741,-168971.6305,40.713051,-74.008811,40.835537,-73.9214,-0.0978170457249,0.0,9.61560337191559,4,3
1339,163389521.519,New Lots Av_0,167 St_0,9628861.98417,153775176.158,163404038.142,-14516.62317,40.666235,-73.884079,40.835537,-73.9214,-0.00888388275776,0.25,11.845316743584425,1,3
1340,371913740.188,Euclid Av_0,167 St_0,219364349.561,153775176.158,373139525.719,-1225785.531,40.675377,-73.872106,40.835537,-73.9214,-0.328505946573,0.0,11.350132216892563,3,3
1341,356734454.785,39 Av_0,167 St_0,204933506.546,153775176.158,358708682.704,-1974227.919,40.752882,-73.932755,40.835537,-73.9214,-0.550370820165,0.0,5.734462901856073,2,3
1342,332494692.899,Parsons Blvd_0,167 St_0,181375845.641,153775176.158,335151021.799,-2656328.9,40.707564,-73.803326,40.835537,-73.9214,-0.792576697437,0.0,10.786311712823801,4,3
1343,353378695.934,59 St_0,167 St_0,207149456.813,153775176.158,360924632.971,-7545937.037,40.762526,-73.967967,40.835537,-73.9214,-2.0907237544,0.25,5.598582929406152,6,3
1344,302835004.151,E 180 St_0,167 St_0,157332129.063,153775176.158,311107305.221,-8272301.07,40.841894,-73.873488,40.835537,-73.9214,-2.65898644332,0.0,2.5489248409359138,4,3
1345,305369912.375,Mets - Willets Point_0,167 St_0,153020025.649,153775176.158,306795201.807,-1425289.432,40.754622,-73.845625,40.835537,-73.9214,-0.464573573382,0.0,6.85307187490775,2,3
1346,294107854.797,14 St - Union Sq_0,167 St_0,143561929.3,153775176.158,297337105.458,-3229250.661,40.7352045,-73.9902595,40.835537,-73.9214,-1.08605707183,0.125,7.8086427159863145,9,3
1347,272070140.064,59 St - Columbus Circle_0,167 St_0,121358401.444,153775176.158,275133577.602,-3063437.538,40.768275,-73.9818187143,40.835537,-73.9214,-1.11343644956,0.0,5.619465921805031,7,3
1348,274080672.665,Winthrop St_0,167 St_0,120862367.674,153775176.158,274637543.832,-556871.167,40.656652,-73.9502,40.835537,-73.9214,-0.202765856128,0.0,12.435726666037734,2,3
1349,260795503.946,168 St - Washington Hts_0,167 St_0,108488210.707,153775176.158,262263386.865,-1467882.919,40.840556,-73.940133,40.835537,-73.9214,-0.559697995418,0.0,1.0410360634254625,3,3
1350,254093435.747,Church Av_0,167 St_0,100825848.874,153775176.158,254601025.032,-507589.285,40.650843,-73.949575,40.835537,-73.9214,-0.199366552015,0.0,12.82986370153044,2,3
1351,233251311.099,Jamaica - 179 St_0,167 St_0,80711043.0593,153775176.158,234486219.217,-1234908.1183,40.712646,-73.783817,40.835537,-73.9214,-0.526644219188,0.0,11.135353882068909,2,3
1352,462065369.948,Jackson Hts - Roosevelt Av_0,Rockaway Blvd_0,315917299.582,146905299.215,462822598.797,-757228.849,40.746644,-73.891338,40.680429,-73.843853,-0.163611036058,0.0,5.204962429826056,6,3
1353,410738830.655,149 St - Grand Concourse_0,Rockaway Blvd_0,264481925.8,146905299.215,411387225.015,-648394.36,40.8183983333,-73.926929,40.680429,-73.843853,-0.157611690537,0.0,10.470956361406582,4,3
1354,401597382.008,125 St_2,Rockaway Blvd_0,256294926.729,146905299.215,403200225.944,-1602843.936,40.804138,-73.937594,40.680429,-73.843853,-0.397530515328,0.0,9.852475556333617,4,3
1355,269893931.878,Newkirk Plaza_0,Rockaway Blvd_0,123750250.403,146905299.215,270655549.618,-761617.74,40.635082,-73.962793,40.680429,-73.843853,-0.281397422323,0.0,6.9896315281648045,4,3
1356,185345451.763,Essex St_0,Rockaway Blvd_0,38814251.2265,146905299.215,185719550.442,-374098.6785,40.718315,-73.987437,40.680429,-73.843853,-0.201432039659,0.0,7.980762966717351,4,3
1357,207074750.688,Nostrand Av_1,Rockaway Blvd_0,71000339.244,146905299.215,217905638.459,-10830887.771,40.680438,-73.950426,40.680429,-73.843853,-4.97044860683,0.5,5.598371555140866,4,3
1358,158438569.118,25 St_0,Rockaway Blvd_0,11718325.4091,146905299.215,158623624.624,-185055.5061,40.660397,-73.998091,40.680429,-73.843853,-0.116663269131,0.0,8.220509798511483,2,3
